id,displayName,primaryImage,heightCm,birthDate,deathDate,meterRanking,page,currentRank,currentRank_Tier
nm0788340,Molly Shannon,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDk3MDMyMDQ5MV5BMl5BanBnXkFtZTcwNTc5Mzk0Mw@@._V1_.jpg', 'width': 267, 'height': 400}",165.0,"{'year': 1964, 'month': 9, 'day': 16}",,"{'currentRank': 4702, 'changeDirection': 'UP', 'difference': 15}",46,4702.0,1.0
nm1032208,Autumn Reeser,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDBhYTM3MzMtMTY4NC00ODJkLWE2ZDMtNjNkNjQ5Njg0NjUyXkEyXkFqcGc@._V1_.jpg', 'width': 427, 'height': 640}",163.0,"{'year': 1980, 'month': 9, 'day': 21}",,"{'currentRank': 4703, 'changeDirection': 'UP', 'difference': 17}",46,4703.0,1.0
nm0616091,Ellen Muth,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjEyMTE0NDgwN15BMl5BanBnXkFtZTcwMTk0NjYyMQ@@._V1_.jpg', 'width': 300, 'height': 420}",160.0,"{'year': 1981, 'month': 3, 'day': 6}",,"{'currentRank': 4704, 'changeDirection': 'DOWN', 'difference': 103}",46,4704.0,1.0
nm0934362,Penelope Wilton,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzEwMjk3MDkwN15BMl5BanBnXkFtZTcwNjU5OTczNw@@._V1_.jpg', 'width': 1365, 'height': 2048}",,"{'year': 1946, 'month': 6, 'day': 3}",,"{'currentRank': 4705, 'changeDirection': 'DOWN', 'difference': 45}",46,4705.0,1.0
nm0700909,Linda Purl,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQxMDQyMzIyNV5BMl5BanBnXkFtZTcwMDQ1MDg2OA@@._V1_.jpg', 'width': 1638, 'height': 2048}",165.0,"{'year': 1955, 'month': 9, 'day': 2}",,"{'currentRank': 4706, 'changeDirection': 'DOWN', 'difference': 943}",46,4706.0,1.0
nm0651441,Meghan Ory,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2ZhNWY5ZTgtOGMwYS00MDkxLWI3ZDUtN2YyYzFjZjM1NzY1XkEyXkFqcGc@._V1_CR247,24,267,400_.jpg', 'width': 267, 'height': 400}",170.0,"{'year': 1982, 'month': 8, 'day': 20}",,"{'currentRank': 4707, 'changeDirection': 'UP', 'difference': 136}",46,4707.0,1.0
nm0897400,Tracy Vilar,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDRiYWY5NjctZWUxZC00NzMyLWIxMDMtMTUwYTE4MDFhYjZjXkEyXkFqcGc@._V1_.jpg', 'width': 1239, 'height': 936}",,,,"{'currentRank': 4708, 'changeDirection': 'UP', 'difference': 365}",47,4708.0,1.0
nm3948190,Michaela Coel,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzU0NTIyMzYtYjkzZS00M2E0LTk2YzEtZmYxYWVlMWVkMDgxXkEyXkFqcGc@._V1_.jpg', 'width': 3328, 'height': 5000}",165.0,"{'year': 1987, 'month': 10, 'day': 1}",,"{'currentRank': 4709, 'changeDirection': 'DOWN', 'difference': 2322}",47,4709.0,1.0
nm1767820,Samantha Hanratty,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWMxMjIzYWQtZjQzYS00ZDY5LTk3ZTQtYTExMWQ5ZmFiNjIyXkEyXkFqcGc@._V1_.jpg', 'width': 2278, 'height': 3040}",155.0,"{'year': 1995, 'month': 9, 'day': 20}",,"{'currentRank': 4710, 'changeDirection': 'UP', 'difference': 18}",47,4710.0,1.0
nm3910262,Bayley Corman,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmM4OTBhNzAtM2NhNC00ZWZlLWJhZTYtYmQyODkxYjM1MGRlXkEyXkFqcGc@._V1_.jpg', 'width': 1200, 'height': 1800}",170.0,,,"{'currentRank': 4711, 'changeDirection': 'DOWN', 'difference': 2129}",47,4711.0,1.0
nm0174909,Shelley Conn,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDUyM2EyMDEtZGVkOS00YmZlLWIzYzItYmQxZWZlZGZmMmIwXkEyXkFqcGc@._V1_CR47,1,733,1100_.jpg', 'width': 733, 'height': 1100}",165.0,,,"{'currentRank': 4712, 'changeDirection': 'DOWN', 'difference': 472}",47,4712.0,1.0
nm0001217,Fionnula Flanagan,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjYzMDAzNjQ3MF5BMl5BanBnXkFtZTgwOTYxNDU4NzE@._V1_.jpg', 'width': 1920, 'height': 2400}",157.0,"{'year': 1941, 'month': 12, 'day': 10}",,"{'currentRank': 4713, 'changeDirection': 'DOWN', 'difference': 1711}",47,4713.0,1.0
nm2870406,Ian Harding,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjExNTk4MzI0OV5BMl5BanBnXkFtZTgwODkzODE0MjE@._V1_.jpg', 'width': 1365, 'height': 2048}",183.0,"{'year': 1986, 'month': 9, 'day': 16}",,"{'currentRank': 4714, 'changeDirection': 'UP', 'difference': 386}",47,4714.0,1.0
nm1404488,AJ Michalka,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmZmODg4MTctYzM1OC00Mjk0LWEzZDctNzlmYThjMGZjNGE5XkEyXkFqcGc@._V1_.jpg', 'width': 4492, 'height': 6774}",167.0,"{'year': 1991, 'month': 4, 'day': 10}",,"{'currentRank': 4715, 'changeDirection': 'DOWN', 'difference': 119}",47,4715.0,1.0
nm0233215,Shaun Dooley,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ5NjU2MDA4Ml5BMl5BanBnXkFtZTgwNjAzNzY5MjE@._V1_.jpg', 'width': 7360, 'height': 4912}",183.0,"{'year': 1974, 'month': 3, 'day': 30}",,"{'currentRank': 4716, 'changeDirection': 'DOWN', 'difference': 447}",47,4716.0,1.0
nm0306201,Jorge Garcia,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUyNTkxODIxN15BMl5BanBnXkFtZTgwOTU2MDAwMTE@._V1_.jpg', 'width': 1365, 'height': 2048}",182.0,"{'year': 1973, 'month': 4, 'day': 28}",,"{'currentRank': 4717, 'changeDirection': 'UP', 'difference': 560}",47,4717.0,1.0
nm0525702,Adrian Lukis,,,"{'year': 1957, 'month': 3, 'day': 28}",,"{'currentRank': 4718, 'changeDirection': 'UP', 'difference': 2269}",47,4718.0,1.0
nm1896478,Deepti Gupta,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmY2OWFiNDItN2FmNC00MWIyLWIyZGItMGJjMDQ4ODBmNDZlXkEyXkFqcGc@._V1_.jpg', 'width': 3206, 'height': 4006}",163.0,,,"{'currentRank': 4719, 'changeDirection': 'UP', 'difference': 1096}",47,4719.0,1.0
nm1581670,Darby Stanchfield,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE5NTA3MDI5OV5BMl5BanBnXkFtZTgwOTE1NTk5MTE@._V1_.jpg', 'width': 2398, 'height': 1600}",170.0,,,"{'currentRank': 4720, 'changeDirection': 'DOWN', 'difference': 301}",47,4720.0,1.0
nm0933281,Debra Wilson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzU3ZjIwNzAtOThkOC00N2IyLTlmMTctOWY0YWI0YmUzNDcyXkEyXkFqcGc@._V1_.jpg', 'width': 1638, 'height': 2048}",169.0,"{'year': 1962, 'month': 4, 'day': 26}",,"{'currentRank': 4721, 'changeDirection': 'UP', 'difference': 341}",47,4721.0,1.0
nm0000038,Grace Kelly,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGU3YzE0YWUtYzlkMy00MmNmLThjM2UtNTEzY2RmNmM5NjU1XkEyXkFqcGc@._V1_.jpg', 'width': 2358, 'height': 2948}",169.0,"{'year': 1929, 'month': 11, 'day': 12}","{'year': 1982, 'month': 9, 'day': 14}","{'currentRank': 4722, 'changeDirection': 'DOWN', 'difference': 1888}",47,4722.0,1.0
nm0402360,Brendan Hunt,"{'url': 'https://m.media-amazon.com/images/M/MV5BODAzMGExMjctNmRmMC00YTJiLTg5ZTctODBkNTZjYTA4YzY5XkEyXkFqcGc@._V1_.jpg', 'width': 4480, 'height': 5798}",183.0,,,"{'currentRank': 4723, 'changeDirection': 'DOWN', 'difference': 251}",47,4723.0,1.0
nm0001383,David Hyde Pierce,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMxODU1Mjg2MF5BMl5BanBnXkFtZTcwOTMzMjAzNQ@@._V1_.jpg', 'width': 1508, 'height': 2048}",177.0,"{'year': 1959, 'month': 4, 'day': 3}",,"{'currentRank': 4724, 'changeDirection': 'DOWN', 'difference': 437}",47,4724.0,1.0
nm0605079,Tracy Morgan,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDMyNzcyMTA5MV5BMl5BanBnXkFtZTcwNDAyMDY4Mg@@._V1_.jpg', 'width': 279, 'height': 400}",174.0,"{'year': 1968, 'month': 11, 'day': 10}",,"{'currentRank': 4725, 'changeDirection': 'DOWN', 'difference': 849}",47,4725.0,1.0
nm4436761,Matilda Lutz,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGZmYTFjNzUtNTg1NC00MDZjLTg1MzYtYTE0NTk1YTE3OGJiXkEyXkFqcGc@._V1_.jpg', 'width': 1066, 'height': 1600}",169.0,"{'year': 1991, 'month': 1, 'day': 28}",,"{'currentRank': 4726, 'changeDirection': 'DOWN', 'difference': 735}",47,4726.0,1.0
nm13453994,Costa D'Angelo,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmJhNjQwYjEtODU1ZC00YTIyLWIzMWYtNjhkODNlNmYzNzcxXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2250}",,,,"{'currentRank': 4727, 'changeDirection': 'UP', 'difference': 429}",47,4727.0,1.0
nm0914327,Jason Watkins,"{'url': 'https://m.media-amazon.com/images/M/MV5BODRkNDQ3ZDEtYzdhMS00YjJhLWJhMTItNjhhNTQ3NmQ1NDhiXkEyXkFqcGc@._V1_.jpg', 'width': 275, 'height': 183}",168.0,"{'year': 1966, 'month': 10, 'day': 28}",,"{'currentRank': 4728, 'changeDirection': 'DOWN', 'difference': 251}",47,4728.0,1.0
nm2685920,Simon J. Berger,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ0MzkyNDc4MF5BMl5BanBnXkFtZTgwMTc3NjI1MzE@._V1_.jpg', 'width': 5760, 'height': 3840}",185.0,"{'year': 1979, 'month': 6, 'day': 1}",,"{'currentRank': 4729, 'changeDirection': 'UP', 'difference': 28665}",47,4729.0,1.0
nm16432426,Volodymyr Pielikh,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWE3NzQyMjctZmY2NC00OTEyLTk2ZGMtNDA3OTQ4ZDlhZmJlXkEyXkFqcGc@._V1_.jpg', 'width': 2252, 'height': 3003}",,,,"{'currentRank': 4730, 'changeDirection': 'UP', 'difference': 2439}",47,4730.0,1.0
nm0000137,Bo Derek,"{'url': 'https://m.media-amazon.com/images/M/MV5BODAwMzIxMTQxNl5BMl5BanBnXkFtZTcwNjg3MDY0Nw@@._V1_.jpg', 'width': 1363, 'height': 2048}",162.0,"{'year': 1956, 'month': 11, 'day': 20}",,"{'currentRank': 4731, 'changeDirection': 'DOWN', 'difference': 1488}",47,4731.0,1.0
nm2886648,Jessica Camacho,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmU0ZmNhMWMtNmNiZi00MGJlLThlYzUtY2NmZmNmM2IyMTY0XkEyXkFqcGc@._V1_CR142,0,284,426_.jpg', 'width': 284, 'height': 426}",157.0,"{'year': 1982, 'month': 11, 'day': 26}",,"{'currentRank': 4732, 'changeDirection': 'UP', 'difference': 226}",47,4732.0,1.0
nm0000922,Sandahl Bergman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc4NzEyMDU2MF5BMl5BanBnXkFtZTcwMDM0MzcxOA@@._V1_.jpg', 'width': 645, 'height': 945}",177.0,"{'year': 1951, 'month': 11, 'day': 14}",,"{'currentRank': 4733, 'changeDirection': 'UP', 'difference': 792}",47,4733.0,1.0
nm3040011,Luisa d'Oliveira,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDliNzhlOTYtZTU5OS00YzhiLTg5YzktODQ3NWJiZjBhZWMyXkEyXkFqcGc@._V1_.jpg', 'width': 3648, 'height': 5472}",165.0,,,"{'currentRank': 4734, 'changeDirection': 'DOWN', 'difference': 3597}",47,4734.0,1.0
nm0308606,Willie Garson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjZlNDA1OWEtMzgyOC00MDExLThlZWEtNzk1MDNmMGUyMWVlXkEyXkFqcGc@._V1_.jpg', 'width': 3000, 'height': 1948}",173.0,"{'year': 1964, 'month': 2, 'day': 20}","{'year': 2021, 'month': 9, 'day': 21}","{'currentRank': 4735, 'changeDirection': 'UP', 'difference': 113}",47,4735.0,1.0
nm0043704,Nicki Aycox,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTAwNDYyODc3MjFeQTJeQWpwZ15BbWU3MDQ5OTE5ODQ@._V1_.jpg', 'width': 2048, 'height': 1462}",163.0,"{'year': 1975, 'month': 5, 'day': 26}","{'year': 2022, 'month': 11, 'day': 16}","{'currentRank': 4736, 'changeDirection': 'UP', 'difference': 875}",47,4736.0,1.0
nm0453746,Yunjin Kim,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI0NTQ4MzgxMl5BMl5BanBnXkFtZTcwMzI1MzU2Nw@@._V1_.jpg', 'width': 1165, 'height': 1089}",168.0,"{'year': 1973, 'month': 11, 'day': 7}",,"{'currentRank': 4737, 'changeDirection': 'DOWN', 'difference': 1063}",47,4737.0,1.0
nm6466214,Josephine Langford,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWY2Y2NhOGEtM2ExOC00YjlkLWI4NzQtNzllZjVjZjMxNWJmXkEyXkFqcGc@._V1_.jpg', 'width': 1242, 'height': 1544}",167.0,,,"{'currentRank': 4738, 'changeDirection': 'DOWN', 'difference': 529}",47,4738.0,1.0
nm0000679,Deborah Kara Unger,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE1NDM3NTMwNF5BMl5BanBnXkFtZTcwOTE5MDkyMQ@@._V1_.jpg', 'width': 450, 'height': 600}",170.0,"{'year': 1966, 'month': 5, 'day': 12}",,"{'currentRank': 4739, 'changeDirection': 'DOWN', 'difference': 73}",47,4739.0,1.0
nm5557379,Chloe East,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTZiODJkZjEtMTdlOC00MTBhLWE5NzItYjcyODEzMWFmZDg0XkEyXkFqcGc@._V1_.jpg', 'width': 925, 'height': 1164}",165.0,"{'year': 2001, 'month': 2, 'day': 16}",,"{'currentRank': 4740, 'changeDirection': 'DOWN', 'difference': 422}",47,4740.0,1.0
nm0005125,Sanaa Lathan,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjY5MjQyMDItYTM0OC00YjYwLTllMjgtZWM2NDQ2Y2Y4ZmNiXkEyXkFqcGc@._V1_.jpg', 'width': 2316, 'height': 2544}",170.0,,,"{'currentRank': 4741, 'changeDirection': 'DOWN', 'difference': 169}",47,4741.0,1.0
nm3972260,Kevin McGarry,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzU4MDc3NzYtOGU1Mi00NjBlLTkxMWUtZGVjZGNhMzE5NTk4XkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}",191.0,,,"{'currentRank': 4742, 'changeDirection': 'DOWN', 'difference': 2364}",47,4742.0,1.0
nm0146803,Rosie Cavaliero,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU4MTM5NDAyN15BMl5BanBnXkFtZTgwNTQ5NTA4OTE@._V1_.jpg', 'width': 800, 'height': 1000}",,"{'year': 1967, 'month': 11, 'day': 27}",,"{'currentRank': 4743, 'changeDirection': 'DOWN', 'difference': 712}",47,4743.0,1.0
nm2816668,Matthew Robinson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjJjZGQxMWUtNTQ4ZC00MjFlLWFiYTctNmIyZDEyNjMxNTE3XkEyXkFqcGc@._V1_.jpg', 'width': 646, 'height': 1029}",,"{'year': 1978, 'month': 5, 'day': 26}",,"{'currentRank': 4744, 'changeDirection': 'DOWN', 'difference': 1911}",47,4744.0,1.0
nm1881661,Yoo Yeon-seok,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjdhNGMwNjgtNWRkOS00ODdkLWJhMTQtNTZiYmQ1OWUyOGI1XkEyXkFqcGc@._V1_.jpg', 'width': 1501, 'height': 1349}",183.0,"{'year': 1984, 'month': 4, 'day': 11}",,"{'currentRank': 4745, 'changeDirection': 'DOWN', 'difference': 534}",47,4745.0,1.0
nm0001673,Jason Robards,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGZiZmIyNTQtNjAyMS00OGFlLTg1ODMtOTQ1NWE3ZGFlZjI3XkEyXkFqcGc@._V1_.jpg', 'width': 5474, 'height': 5544}",175.0,"{'year': 1922, 'month': 7, 'day': 26}","{'year': 2000, 'month': 12, 'day': 26}","{'currentRank': 4746, 'changeDirection': 'DOWN', 'difference': 444}",47,4746.0,1.0
nm9830820,Isabella Sermon,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmY3ZTllNWQtZGFhYi00MGNiLTg0YjEtMGVkY2UzOTU4NWY5XkEyXkFqcGc@._V1_.jpg', 'width': 2200, 'height': 3300}",163.0,"{'year': 2006, 'month': 7, 'day': 8}",,"{'currentRank': 4747, 'changeDirection': 'DOWN', 'difference': 1260}",47,4747.0,1.0
nm0768018,Julia Sawalha,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzAyYWI2MTUtNTMzMS00Y2RkLThiM2UtYzUxMDRmOTcyMjg5XkEyXkFqcGc@._V1_CR190,1,1422,2133_.jpg', 'width': 1422, 'height': 2133}",160.0,"{'year': 1968, 'month': 9, 'day': 9}",,"{'currentRank': 4748, 'changeDirection': 'DOWN', 'difference': 400}",47,4748.0,1.0
nm0005445,Kerr Smith,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM0MTU3OTIzM15BMl5BanBnXkFtZTgwNTkwMzI2NTE@._V1_.jpg', 'width': 1470, 'height': 2048}",183.0,"{'year': 1972, 'month': 3, 'day': 9}",,"{'currentRank': 4749, 'changeDirection': 'DOWN', 'difference': 459}",47,4749.0,1.0
nm0919616,Michael Welch,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjExMTc4NzA5NV5BMl5BanBnXkFtZTcwMTc2MjA2Mw@@._V1_.jpg', 'width': 1536, 'height': 2048}",177.0,"{'year': 1987, 'month': 7, 'day': 25}",,"{'currentRank': 4750, 'changeDirection': 'UP', 'difference': 311}",47,4750.0,1.0
nm3865611,Ji Chang-wook,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTVkZjAwOGItY2YxNy00MTU0LWExM2ItM2VjYTJlYTI0ZmM4XkEyXkFqcGc@._V1_.jpg', 'width': 850, 'height': 1129}",182.0,"{'year': 1987, 'month': 7, 'day': 5}",,"{'currentRank': 4751, 'changeDirection': 'UP', 'difference': 402}",47,4751.0,1.0
nm11669302,George Hawkins,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWEzZWEyZDctMTFhYS00ZmVlLWJhNGUtZDE2NDg5MmNhNTNiXkEyXkFqcGc@._V1_CR85,1,1151,1726_.jpg', 'width': 1151, 'height': 1726}",,,,"{'currentRank': 4752, 'changeDirection': 'DOWN', 'difference': 1077}",47,4752.0,1.0
nm0474774,Akshay Kumar,"{'url': 'https://m.media-amazon.com/images/M/MV5BODI4NDY1NzkyM15BMl5BanBnXkFtZTgwNzM3MDM0OTE@._V1_.jpg', 'width': 1630, 'height': 2048}",180.0,"{'year': 1967, 'month': 9, 'day': 9}",,"{'currentRank': 4753, 'changeDirection': 'UP', 'difference': 135}",47,4753.0,1.0
nm1895225,Johnny Massaro,,182.0,"{'year': 1992, 'month': 1, 'day': 20}",,"{'currentRank': 4754, 'changeDirection': 'UP', 'difference': 8764}",47,4754.0,1.0
nm1956478,Madison Davenport,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjczM2QxOWUtYTQ1OC00ZjA2LWE1ZDUtYmY5ZDJmYzU4YjgwXkEyXkFqcGc@._V1_.jpg', 'width': 640, 'height': 683}",160.0,,,"{'currentRank': 4755, 'changeDirection': 'UP', 'difference': 247}",47,4755.0,1.0
nm4351441,Francesca Gardiner,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTczMzg5OTg5Nl5BMl5BanBnXkFtZTcwNjg3NjkzNw@@._V1_.jpg', 'width': 1200, 'height': 2048}",,,,"{'currentRank': 4756, 'changeDirection': 'UP', 'difference': 73783}",47,4756.0,1.0
nm1451415,Alyssa Sutherland,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmJiYjdkZGUtMDIxMi00ZWU5LWJhY2ItNWJiYjExMzA0N2I1XkEyXkFqcGc@._V1_.jpg', 'width': 634, 'height': 895}",180.0,,,"{'currentRank': 4757, 'changeDirection': 'UP', 'difference': 927}",47,4757.0,1.0
nm0428600,Kirk Jones,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWEwNTBhMjAtNDk0Mi00ZGFlLTliMWMtNGJjYjk2OWJlNTBlXkEyXkFqcGc@._V1_.jpg', 'width': 1262, 'height': 994}",191.0,"{'year': 1964, 'month': 10, 'day': 31}",,"{'currentRank': 4758, 'changeDirection': 'DOWN', 'difference': 624}",47,4758.0,1.0
nm5844090,Malina Pauli Weissman,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTMyMDIwY2UtY2I3Yy00ODZhLTkzOTMtODhkMWQ4MjlmZmUzXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 826}",163.0,,,"{'currentRank': 4759, 'changeDirection': 'DOWN', 'difference': 470}",47,4759.0,1.0
nm0696295,David Pressman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM0NTA1YTQtZWQ0Ni00ZGI2LTkyZjMtODVlYWQ3MjdhOWNjXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}",180.0,,,"{'currentRank': 4760, 'changeDirection': 'UP', 'difference': 46979}",47,4760.0,1.0
nm0030516,Michael Ansara,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQzNDQ4NDYyOF5BMl5BanBnXkFtZTcwMDQzMjgxOA@@._V1_.jpg', 'width': 1187, 'height': 1725}",188.0,"{'year': 1922, 'month': 4, 'day': 15}","{'year': 2013, 'month': 7, 'day': 31}","{'currentRank': 4761, 'changeDirection': 'UP', 'difference': 2430}",47,4761.0,1.0
nm4168033,Jeff Pierre,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTBhZWJlOWItOTEyMy00Njk0LWE2NzctZjhlODZjMTg3MGQ2XkEyXkFqcGc@._V1_CR-1,1,1999,2999_.jpg', 'width': 1999, 'height': 2999}",,"{'year': 1986, 'month': 5, 'day': 21}",,"{'currentRank': 4762, 'changeDirection': 'UP', 'difference': 10397}",47,4762.0,1.0
nm0004875,Taye Diggs,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ0MjQwOTQzNV5BMl5BanBnXkFtZTYwMzE5Njc4._V1_.jpg', 'width': 258, 'height': 400}",174.0,"{'year': 1971, 'month': 1, 'day': 2}",,"{'currentRank': 4763, 'changeDirection': 'UP', 'difference': 243}",47,4763.0,1.0
nm0307531,Jeff Garlin,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzY4MDE4OTk2MF5BMl5BanBnXkFtZTcwNjYxMzA2MQ@@._V1_.jpg', 'width': 285, 'height': 400}",185.0,"{'year': 1962, 'month': 6, 'day': 5}",,"{'currentRank': 4764, 'changeDirection': 'DOWN', 'difference': 40}",47,4764.0,1.0
nm0001227,Megan Follows,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTM0NTYyNzE4NF5BMl5BanBnXkFtZTcwODc0NzQyOA@@._V1_.jpg', 'width': 1669, 'height': 2048}",163.0,"{'year': 1968, 'month': 3, 'day': 14}",,"{'currentRank': 4765, 'changeDirection': 'DOWN', 'difference': 524}",47,4765.0,1.0
nm0187724,Wendy Crewson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAzNTc0Njc3Ml5BMl5BanBnXkFtZTYwOTczMDY0._V1_.jpg', 'width': 275, 'height': 400}",170.0,"{'year': 1956, 'month': 5, 'day': 9}",,"{'currentRank': 4766, 'changeDirection': 'UP', 'difference': 74}",47,4766.0,1.0
nm0001693,Eva Marie Saint,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjg4NDU4OTI4NF5BMl5BanBnXkFtZTcwODYxNjk0MQ@@._V1_.jpg', 'width': 400, 'height': 565}",163.0,"{'year': 1924, 'month': 7, 'day': 4}",,"{'currentRank': 4767, 'changeDirection': 'DOWN', 'difference': 324}",47,4767.0,1.0
nm1556631,Corey Reynolds,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDEwMjE1NTA4Ml5BMl5BanBnXkFtZTgwNDIyMDc4MTE@._V1_.jpg', 'width': 1001, 'height': 1500}",,"{'year': 1974, 'month': 7, 'day': 3}",,"{'currentRank': 4768, 'changeDirection': 'DOWN', 'difference': 149}",47,4768.0,1.0
nm0167850,Bill Cobbs,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUwMzMzODc2NV5BMl5BanBnXkFtZTYwNjIxNTc2._V1_.jpg', 'width': 262, 'height': 338}",185.0,"{'year': 1934, 'month': 6, 'day': 16}","{'year': 2024, 'month': 6, 'day': 25}","{'currentRank': 4769, 'changeDirection': 'DOWN', 'difference': 119}",47,4769.0,1.0
nm9237521,Krista Warner,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmQyNjIxNjQtYmMzMy00ZjE1LTliNmUtYmE2ZWI2NTdhNmE4XkEyXkFqcGc@._V1_CR127,49,602,903_.jpg', 'width': 602, 'height': 903}",,,,"{'currentRank': 4770, 'changeDirection': 'UP', 'difference': 106}",47,4770.0,1.0
nm0839934,Kevin Sussman,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDVlZWNhYjctM2ZmZC00NTdjLWE5MmUtZWNiNDdlNjkyZmM5XkEyXkFqcGc@._V1_.jpg', 'width': 3000, 'height': 2400}",175.0,"{'year': 1970, 'month': 12, 'day': 4}",,"{'currentRank': 4771, 'changeDirection': 'DOWN', 'difference': 301}",47,4771.0,1.0
nm2796753,Richard Wild,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTFmY2JmNGQtODA0Yy00ODc3LThjY2QtZTAyNTFjNGY0ZjYyXkEyXkFqcGc@._V1_.jpg', 'width': 826, 'height': 793}",183.0,"{'year': 1970, 'month': 1, 'day': 2}",,"{'currentRank': 4772, 'changeDirection': 'UP', 'difference': 967}",47,4772.0,1.0
nm5335850,Sam Myerson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDJhYTYxYzAtOTNjMy00MTE4LThiYzctNmM3MzAxNzQ4MjI4XkEyXkFqcGc@._V1_CR65,0,1039,1559_.jpg', 'width': 1039, 'height': 1559}",188.0,"{'year': 1991, 'month': 5, 'day': 1}",,"{'currentRank': 4773, 'changeDirection': 'DOWN', 'difference': 440}",47,4773.0,1.0
nm0516003,Harry Lloyd,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE2OTkyOTkzMl5BMl5BanBnXkFtZTcwODYxMTUwOA@@._V1_.jpg', 'width': 1638, 'height': 2048}",183.0,"{'year': 1983, 'month': 11, 'day': 17}",,"{'currentRank': 4774, 'changeDirection': 'DOWN', 'difference': 342}",47,4774.0,1.0
nm0428963,Orlando Jones,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY1NTY2NzA5MF5BMl5BanBnXkFtZTcwMDc0MTkyMQ@@._V1_.jpg', 'width': 450, 'height': 462}",182.0,"{'year': 1968, 'month': 4, 'day': 10}",,"{'currentRank': 4775, 'changeDirection': 'UP', 'difference': 167}",47,4775.0,1.0
