id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,worldwideGrossCurrency,productionBudget,productionBudgetCurrency,totalStarMeter
tt22898462,movie,The Conjuring: Last Rites,The Conjuring: Last Rites,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2VmMzRkYzgtMzg2ZC00OTFkLTkwMTYtNTMxNjM2YzI1MjgyXkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2025.0,8100.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.2, 'voteCount': 97675}",Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,499156445,USD,55000000,USD,0
tt0463854,movie,28 Weeks Later,28 Weeks Later,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMjc2MTcxNV5BMl5BanBnXkFtZTcwMzgzOTY0MQ@@._V1_.jpg', 'width': 510, 'height': 755}",2007.0,6000.0,"['Horror', 'Sci-Fi']","{'aggregateRating': 6.8, 'voteCount': 361345}","Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan.",72304846,USD,15000000,USD,6
tt0120804,movie,Resident Evil,Resident Evil,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmI3YjJkN2ItY2ZmYS00Y2JhLTk2YTQtYzE5YWU5ODI1MzJmXkEyXkFqcGc@._V1_.jpg', 'width': 550, 'height': 800}",2002.0,6000.0,"['Action', 'Horror', 'Sci-Fi']","{'aggregateRating': 6.6, 'voteCount': 309658}","A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",102984862,USD,33000000,USD,8
tt0377092,movie,Mean Girls,Mean Girls,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE1MDQ4MjI1OV5BMl5BanBnXkFtZTcwNzcwODAzMw@@._V1_.jpg', 'width': 1446, 'height': 2048}",2004.0,5820.0,['Comedy'],"{'aggregateRating': 7.1, 'voteCount': 484767}","Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",130200456,USD,17000000,USD,10
tt1262426,movie,Wicked,Wicked: Part I,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWMwYjYzYmMtMWQ2Ni00NWUwLTg2MzAtYzkzMDBiZDIwOTMwXkEyXkFqcGc@._V1_.jpg', 'width': 758, 'height': 1200}",2024.0,9600.0,"['Fantasy', 'Musical', 'Romance']","{'aggregateRating': 7.3, 'voteCount': 227917}","Elphaba, a young woman ridiculed for her green skin, and Galinda, a popular girl, become friends at Shiz University in the Land of Oz. After an encounter with the Wonderful Wizard of Oz, their friendship reaches a crossroads.",758790057,USD,150000000,USD,0
tt0055047,movie,King of Kings,King of Kings,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGU1MWYyOTktYTk4YS00MWU3LWI4YWMtNDI3OTJkYjRlNWFlXkEyXkFqcGc@._V1_.jpg', 'width': 2171, 'height': 3166}",1961.0,10080.0,"['Biography', 'Drama']","{'aggregateRating': 7, 'voteCount': 10028}","The life and times of Jesus against a background of Roman paganism. Set in Palestine, depicts the Jews under Roman rule and their struggle for freedom under the leadership of Barabbas, the man who was spared while Jesus was crucified.",,,5037000,USD,0
tt1663202,movie,The Revenant,The Revenant,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTgwNmQzZDctMjNmOS00OTExLTkwM2UtNzJmOTJhODFjOTdlXkEyXkFqcGc@._V1_.jpg', 'width': 1909, 'height': 2838}",2015.0,9360.0,"['Action', 'Drama', 'Western']","{'aggregateRating': 8, 'voteCount': 947155}",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,533574355,USD,135000000,USD,21
tt6604188,movie,Tron: Ares,Tron: Ares,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzNlY2RiYWEtMDA0YS00MTZkLWI5YmUtMDNiZDZlN2E4MTVlXkEyXkFqcGc@._V1_.jpg', 'width': 4096, 'height': 6057}",2025.0,7140.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 6.2, 'voteCount': 77516}","A highly sophisticated program, Ares, is sent from the digital world into the real world on a dangerous mission.",142249983,USD,220000000,USD,12
tt1564367,movie,Just Go with It,Just Go with It,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM3MzM3NDE5MV5BMl5BanBnXkFtZTcwNDE5MTUxNA@@._V1_.jpg', 'width': 1382, 'height': 2048}",2011.0,7020.0,"['Comedy', 'Romance']","{'aggregateRating': 6.4, 'voteCount': 289140}","On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",214945591,USD,80000000,USD,23
tt2872718,movie,Nightcrawler,Nightcrawler,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjMwMmI5MWQtOTU4OS00OTAyLTg0OTYtNmQ5YzExZTQ3ZWJhXkEyXkFqcGc@._V1_.jpg', 'width': 650, 'height': 939}",2014.0,7020.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 7.8, 'voteCount': 666711}",A petty thief desperate for work muscles into the world of crime journalism and becomes the star of his own story as he blurs the line between observer and participant.,47425835,USD,8500000,USD,18
tt1392190,movie,Mad Max: Fury Road,Mad Max: Fury Road,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDRkODJhOTgtOTc1OC00NTgzLTk4NjItNDgxZDY4YjlmNDY2XkEyXkFqcGc@._V1_.jpg', 'width': 675, 'height': 1000}",2015.0,7200.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 8.1, 'voteCount': 1203228}","In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.",380456026,USD,150000000,USD,24
tt0084787,movie,The Thing,The Thing,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1200}",1982.0,6540.0,"['Horror', 'Mystery', 'Sci-Fi']","{'aggregateRating': 8.2, 'voteCount': 524576}",A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,20869448,USD,15000000,USD,16
tt0206634,movie,Children of Men,Children of Men,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDNkNmNiYzYtYWY0YS00NWEwLTgwMWUtYjM0M2E4Nzk3MzhmXkEyXkFqcGc@._V1_.jpg', 'width': 1320, 'height': 1953}",2006.0,6540.0,"['Drama', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.9, 'voteCount': 564702}","In 2027, in a chaotic world in which women have somehow become infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",70601660,USD,76000000,USD,15
tt5117670,movie,Peter Rabbit,Peter Rabbit,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTA0OGM4MmMtYzNlNy00YTJlLWI4YjEtNzk3ZTFhY2JhZjEwXkEyXkFqcGc@._V1_.jpg', 'width': 649, 'height': 960}",2018.0,5700.0,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","{'aggregateRating': 6.6, 'voteCount': 52929}","A rabbit sneaks into a garden to steal food, and they get a new challenge with a new owner.",351516614,USD,50000000,USD,0
tt2823574,movie,Extraction,Extraction,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDM5NTgzMzUzMl5BMl5BanBnXkFtZTgwNzQ1MjIyMDE@._V1_.jpg', 'width': 2044, 'height': 3094}",2013.0,6360.0,"['Action', 'Thriller']","{'aggregateRating': 4.6, 'voteCount': 1455}",A US Black Ops team is sent to a Chechen underground prison to get 'the brain of terrorism' for intel. It doesn't go as planned.,,,1100000,USD,0
tt21942598,movie,Freaky Tales,Freaky Tales,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTYyNmYyN2EtYTFjNS00ZWY5LWJiZmMtNTk5N2MyYzkzMDhmXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}",2024.0,6420.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Music']","{'aggregateRating': 6.2, 'voteCount': 17358}","Four interconnected stories set in 1987 Oakland, CA. will tell about the love of music, movies, people, places and memories beyond our knowable universe.",2760,USD,,,15
tt0903624,movie,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_.jpg', 'width': 1382, 'height': 2048}",2012.0,10140.0,"['Adventure', 'Fantasy']","{'aggregateRating': 7.8, 'voteCount': 925787}","A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home and the gold within it from the dragon Smaug.",1017453991,USD,180000000,USD,1
tt32299316,movie,Dangerous Animals,Dangerous Animals,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg5M2ZjNjItZThiZi00NDFiLTg3NmYtMmFhZTkxZWQ2OWVmXkEyXkFqcGc@._V1_.jpg', 'width': 2511, 'height': 3720}",2025.0,5880.0,"['Horror', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 33725}","When Zephyr, a savvy and free-spirited surfer, is abducted by a shark-obsessed serial killer and held captive on his boat, she must figure out how to escape before he carries out a ritualistic feeding to the sharks below.",9207791,USD,4000000,USD,8
tt15791034,movie,Barbarian,Barbarian,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWQ5MDgwMzMtNWZhMy00Y2Q4LWI5NTAtODA4MDIzYTExOGQzXkEyXkFqcGc@._V1_.jpg', 'width': 2500, 'height': 3703}",2022.0,6120.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 7, 'voteCount': 257987}",A woman staying at an Airbnb discovers that the house she has rented is not what it seems.,46169370,USD,4500000,USD,4
tt0104257,movie,A Few Good Men,A Few Good Men,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGVhMTUwYzEtZGQ1ZC00Nzg1LTk0OGUtMDk0NDM0ZmZlN2E0XkEyXkFqcGc@._V1_.jpg', 'width': 510, 'height': 755}",1992.0,8280.0,"['Drama', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 316102}",A military lawyer intends to prove that two US Marines charged with murdering a fellow Marine were only following their base commander's orders.,243240178,USD,41000000,USD,26
tt1596363,movie,The Big Short,The Big Short,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDZkNDQ3YjktYjBlZC00YTY1LTgxOGYtY2RhMWFhZmNkZGY3XkEyXkFqcGc@._V1_.jpg', 'width': 750, 'height': 1171}",2015.0,7800.0,"['Biography', 'Comedy', 'Drama', 'History']","{'aggregateRating': 7.8, 'voteCount': 537756}","Prior to the 2008 financial crisis, a group of investors bet against the US mortgage market and are stunned by the corruption they uncover through their research.",133440870,USD,28000000,USD,38
tt15181326,movie,Dead Man's Wire,Dead Man's Wire,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzJhZTFjYjQtOGRiYS00ZWZjLWJmYTMtYWY0ZDMzMjM5YmY5XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,6240.0,"['Biography', 'Crime', 'Drama', 'History', 'Thriller']","{'aggregateRating': 6.5, 'voteCount': 6593}","On February 8, 1977, Tony Kiritsis entered the office of Richard Hall, president of the Meridian Mortgage Company, and took him hostage with a sawed-off shotgun wired with a ""dead man's wire"" from the trigger to Tony's own neck.",2553308,USD,13000000,USD,18
tt0073195,movie,Jaws,Jaws,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1535}",1975.0,7440.0,"['Adventure', 'Drama', 'Horror', 'Thriller']","{'aggregateRating': 8.1, 'voteCount': 734976}","When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to the local police chief, a marine biologist, and an old seafarer to hunt the beast down.",490736300,USD,7000000,USD,0
tt5040012,movie,Nosferatu,Nosferatu,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2FhZGE3NmEtNWJjOC00NDI1LWFhMTQtMjcxNmQzZmEwNGIzXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1600}",2024.0,7920.0,"['Fantasy', 'Horror', 'Mystery']","{'aggregateRating': 7.1, 'voteCount': 264054}","A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",181954339,USD,50000000,USD,19
tt6644200,movie,A Quiet Place,A Quiet Place,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI0MDMzNTQ0M15BMl5BanBnXkFtZTgwMTM5NzM3NDM@._V1_.jpg', 'width': 1382, 'height': 2048}",2018.0,5400.0,"['Drama', 'Horror', 'Sci-Fi']","{'aggregateRating': 7.5, 'voteCount': 656085}",A family struggles for survival in a world invaded by blind alien creatures with ultra-sensitive hearing.,340955294,USD,17000000,USD,22
tt5726616,movie,Call Me by Your Name,Call Me by Your Name,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_.jpg', 'width': 648, 'height': 960}",2017.0,7920.0,"['Drama', 'Romance']","{'aggregateRating': 7.8, 'voteCount': 357752}","In the summer of 1983, 17-year-old Elio is spending the days with his family at their villa in Lombardy, Italy. He soon meets 24-year-old Oliver, an intern working for Elio's father. They discover the heady beauty of awakening desire.",70328032,USD,4000000,EUR,9
tt0108255,movie,Super Mario Bros.,Super Mario Bros.,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWUzYWIxMDUtYTdmYS00MjUxLWJjNDItYzcxOTY0N2M2YWE5XkEyXkFqcGc@._V1_.jpg', 'width': 1011, 'height': 1500}",1993.0,6240.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 4.2, 'voteCount': 67921}","Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",20929518,USD,48000000,USD,4
tt3281548,movie,Little Women,Little Women,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWMzYjNiZWMtMDg4NS00MDgyLTk5MWItOTFmNjg4NzRhZmExXkEyXkFqcGc@._V1_.jpg', 'width': 6072, 'height': 9000}",2019.0,8100.0,"['Drama', 'Romance']","{'aggregateRating': 7.8, 'voteCount': 283151}","In 19th century Massachusetts, the March sisters--Meg, Jo, Beth, and Amy--on the threshold of womanhood, go through many ups and downs in life and endeavor to make important decisions about their futures.",220102679,USD,40000000,USD,17
tt27419420,movie,Street Fighter,Street Fighter,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2Q5ODAzYzYtNGUwMi00NDhkLTljZDEtNjk2MjJiZmQ0MTBjXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2026.0,,"['Action', 'Drama']",,"Street Fighters Ryu and Ken reunite when Chun-Li recruits them for the World Warrior Tournament. As they face a hidden conspiracy, they must confront each other and their past-or face destruction.",,,,,14
tt21942866,movie,Dream Scenario,Dream Scenario,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTVhZjNhMzktOGQ2YS00OGVkLWExNGEtMjBlYWI3MjVmYmM1XkEyXkFqcGc@._V1_.jpg', 'width': 1366, 'height': 2048}",2023.0,6120.0,"['Comedy', 'Drama', 'Fantasy', 'Horror']","{'aggregateRating': 6.8, 'voteCount': 93274}",An ordinary family man finds his life turned upside down when strangers suddenly start seeing him in their dreams.,12488124,USD,,,19
tt0317219,movie,Cars,Cars,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_.jpg', 'width': 450, 'height': 667}",2006.0,6960.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sport']","{'aggregateRating': 7.3, 'voteCount': 533176}","On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",461996328,USD,120000000,USD,2
tt28682323,movie,The Strangers: Chapter 3,The Strangers: Chapter 3,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGQ2ZDJlMjgtYmMwNi00MjAxLWIzOWYtMzE0YTFjZWYyNmEzXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}",2026.0,5460.0,['Horror'],"{'aggregateRating': 4.1, 'voteCount': 4780}","In the series' most brutal chapter, Maya collides with the masked killers and finds the only way out of the nightmare...is in.",9809020,USD,,,0
tt2584384,movie,Jojo Rabbit,Jojo Rabbit,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmFmNmUyMjYtZTFjNS00OWQyLThhZmMtMGZkYTQ3YjY0ZDQ1XkEyXkFqcGc@._V1_.jpg', 'width': 1334, 'height': 2000}",2019.0,6480.0,"['Comedy', 'Drama', 'War']","{'aggregateRating': 7.9, 'voteCount': 486540}","A young German boy in the Hitler Youth, whose hero and imaginary friend is the country's dictator, is shocked to discover that his mother is hiding a Jewish girl in their home.",93598180,USD,14000000,USD,13
tt0371257,movie,Stay,Stay,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTk3ZThjZjgtYjhlMi00YjFlLWFkMjQtOGM0MTQxMGNmMzhjXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",2005.0,5940.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 6.7, 'voteCount': 93037}",A psychiatrist attempts to prevent one of his patients from committing suicide while trying to maintain his own grip on reality.,8483797,USD,50000000,USD,26
tt35521922,movie,Good Boy,Good Boy,"{'url': 'https://m.media-amazon.com/images/M/MV5BODJhM2JhYjktN2JlMC00YzVjLWI3NjctMTgzYjhhZDk3ZjU2XkEyXkFqcGc@._V1_.jpg', 'width': 1382, 'height': 2048}",2025.0,4320.0,"['Horror', 'Thriller']","{'aggregateRating': 6.1, 'voteCount': 30386}","A loyal dog moves to a rural family home with his owner, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.",8757431,USD,70000,USD,0
tt1454468,movie,Gravity,Gravity,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_.jpg', 'width': 680, 'height': 1006}",2013.0,5460.0,"['Drama', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 898418}","Dr Ryan Stone, an engineer on her first space mission, and Matt Kowalski, an astronaut on his final expedition, have to survive in space after they are hit by debris while spacewalking.",723753370,USD,100000000,USD,18
tt11813216,movie,The Banshees of Inisherin,The Banshees of Inisherin,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTkzMWI4OTEtMTk0MS00MTUxLWI4NTYtYmRiNWM4Zjc1MGRhXkEyXkFqcGc@._V1_.jpg', 'width': 3695, 'height': 5625}",2022.0,6840.0,"['Comedy', 'Drama']","{'aggregateRating': 7.6, 'voteCount': 294778}","Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",50250625,USD,,,21
tt7405458,movie,A Man Called Otto,A Man Called Otto,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjY5YWJjODYtNDUzNy00ZGMyLTk3NTQtN2EzZmFhZTFmMDNiXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2022.0,7560.0,"['Comedy', 'Drama']","{'aggregateRating': 7.5, 'voteCount': 209605}","Otto is a grump who's given up on life following the loss of his wife and wants to end it all. When a young family moves in nearby, he meets his match in quick-witted Marisol, leading to a friendship that will turn his world around.",113360085,USD,50000000,USD,9
tt2194499,movie,About Time,About Time,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_.jpg', 'width': 900, 'height': 1425}",2013.0,7380.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']","{'aggregateRating': 7.8, 'voteCount': 432413}","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",97626476,USD,12000000,USD,10
tt10545296,movie,The Hunger Games: The Ballad of Songbirds & Snakes,The Hunger Games: The Ballad of Songbirds & Snakes,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDk2YjNhYzEtYzg2ZC00OWEwLWJhYzgtMGUzMWVjNDFmYzI5XkEyXkFqcGc@._V1_.jpg', 'width': 1728, 'height': 2664}",2023.0,9420.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller', 'War']","{'aggregateRating': 6.6, 'voteCount': 181481}",Coriolanus Snow mentors and develops feelings for the female District 12 tribute during the 10th Hunger Games.,361791134,USD,100000000,USD,7
