id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,productionBudget,totalStarMeter,gross_to_budget_ratio
tt1431045,movie,Deadpool,Deadpool,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzY3ZWU5NGQtOTViNC00ZWVmLTliNjAtNzViNzlkZWQ4YzQ4XkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}",2016.0,6480.0,"['Action', 'Comedy', 'Sci-Fi']","{'aggregateRating': 8, 'voteCount': 1249943}","A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",782837347,58000000,19,13.497195637931034
tt0093058,movie,Full Metal Jacket,Full Metal Jacket,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWUzNzZkNzUtNDdiYy00Nzk5LTgxMmItNTk0MjRjNjdjNDA0XkEyXkFqcGc@._V1_.jpg', 'width': 1066, 'height': 1600}",1987.0,6960.0,"['Drama', 'War']","{'aggregateRating': 8.2, 'voteCount': 849225}",A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,50877332,30000000,11,1.6959110666666666
tt5013056,movie,Dunkirk,Dunkirk,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTE0Mjg4MTMwMDZeQTJeQWpwZ15BbWU4MDAwMDQ1ODAy._V1_.jpg', 'width': 1382, 'height': 2048}",2017.0,6360.0,"['Action', 'Drama', 'History', 'Thriller', 'War']","{'aggregateRating': 7.8, 'voteCount': 804885}","Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",549136737,100000000,19,5.49136737
tt17663992,movie,Scream VI,Scream VI,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDZkYzk3YTEtYTQ5MS00MzQ5LTg0NjUtOTgzODA5N2EyYTQ1XkEyXkFqcGc@._V1_.jpg', 'width': 2765, 'height': 4096}",2023.0,7320.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 151226}","After surviving the latest Woodsboro murders, a group of teens move to New York City, hoping for a fresh start, only to find a new killer picking up where the last Ghostface killer left off.",166577232,35000000,12,4.759349485714286
tt0245844,movie,The Count of Monte Cristo,The Count of Monte Cristo,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjQ3NWUxNDMtNGUyYS00M2E4LThmYjgtZmQ3YTU4ZWZlNTk0XkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}",2002.0,7860.0,"['Action', 'Adventure', 'Drama', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 159525}","A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge.",75395048,35000000,10,2.1541442285714285
tt0295297,movie,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGJhM2M2MWYtZjIzMC00MDZmLThkY2EtOWViMDhhYjRhMzk4XkEyXkFqcGc@._V1_.jpg', 'width': 834, 'height': 1200}",2002.0,9660.0,"['Adventure', 'Family', 'Fantasy', 'Mystery']","{'aggregateRating': 7.5, 'voteCount': 764139}","Harry Potter lives his second year at Hogwarts with Ron and Hermione when a message on the wall announces that the legendary Chamber of Secrets has been opened. The trio soon realize that, to save the school, it will take a lot of courage.",883386103,100000000,15,8.83386103
tt0108358,movie,Tombstone,Tombstone,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmQyMzlhNjUtMzRjYS00MWY4LWI5MDAtZGU1MWE2M2E0OGMxXkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}",1993.0,7800.0,"['Biography', 'Drama', 'History', 'Western']","{'aggregateRating': 7.8, 'voteCount': 191109}","A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating.",56506116,25000000,20,2.26024464
tt2674426,movie,Me Before You,Me Before You,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2NjE4NDE2NV5BMl5BanBnXkFtZTgwOTcwNDE5NzE@._V1_.jpg', 'width': 1382, 'height': 2048}",2016.0,6600.0,"['Drama', 'Romance']","{'aggregateRating': 7.4, 'voteCount': 333179}",A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.,208450780,20000000,24,10.422539
tt0088128,movie,Sixteen Candles,Sixteen Candles,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgzNTkxMTkxMl5BMl5BanBnXkFtZTgwMjE3NjkzMTE@._V1_.jpg', 'width': 675, 'height': 1000}",1984.0,5580.0,"['Comedy', 'Romance']","{'aggregateRating': 7, 'voteCount': 135193}","A high school girl's sixteenth birthday is anything but special, her family forgets about it while preparing for her older sister's wedding, the boy she has a crush on has a girlfriend, and she suffers from multitude of embarrassments.",23686027,6500000,3,3.644004153846154
tt0118749,movie,Boogie Nights,Boogie Nights,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTFmZmE4OTMtNDYxNi00MmZmLThlYjktMmExMzMwY2YzOTFiXkEyXkFqcGc@._V1_.jpg', 'width': 600, 'height': 891}",1997.0,9300.0,['Drama'],"{'aggregateRating': 7.9, 'voteCount': 304929}",An idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.,43117303,15000000,14,2.8744868666666665
tt0240772,movie,Ocean's Eleven,Ocean's Eleven,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmNhZDkxYTgtMDM3ZC00NTQ3LWFjZTUtNzc1Y2QyNWZjNDRmXkEyXkFqcGc@._V1_.jpg', 'width': 936, 'height': 1386}",2001.0,6960.0,"['Crime', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 671696}","Danny Ocean, a gangster, rounds up a gang of associates to stage a sophisticated and elaborate casino heist which involves robbing three Las Vegas casinos simultaneously during a popular boxing event.",450717223,85000000,30,5.302555564705882
tt0316654,movie,Spider-Man 2,Spider-Man 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGQ0YTQyYTgtNWI2YS00NTE2LWJmNDItNTFlMTUwNmFlZTM0XkEyXkFqcGc@._V1_.jpg', 'width': 1021, 'height': 1400}",2004.0,7620.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 7.5, 'voteCount': 781900}",Peter Parker is beset with troubles in his failing personal life as he battles a former brilliant scientist named Otto Octavius.,788253491,200000000,16,3.941267455
tt30955489,movie,Until Dawn,Until Dawn,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWU4NDY0ODktOGI3OC00NWE1LWIwYmQtNmJiZWU3NmZlMDhkXkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1200}",2025.0,6180.0,"['Drama', 'Horror', 'Mystery']","{'aggregateRating': 5.7, 'voteCount': 64492}","A group of friends trapped in a time loop, where mysterious foes chase and kill them in gruesome ways, must survive until dawn to escape it.",54105064,15000000,7,3.607004266666667
tt6320628,movie,Spider-Man: Far from Home,Spider-Man: Far from Home,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzNhNTE0NWQtN2E1Ny00NjcwLTg1YTctMGY1NmMwODJmY2NmXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2229}",2019.0,7740.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.3, 'voteCount': 635917}","Peter Parker, the beloved superhero Spider-Man, faces four destructive elemental monsters while on holiday in Europe. Soon, he receives help from Mysterio, a fellow hero with mysterious origins.",1132723226,160000000,25,7.0795201625
tt5311514,movie,Your Name.,Kimi no na wa.,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI1ODZkYTgtYTY3Yy00ZTJkLWFkOTgtZDUyYWM4MzQwNjk0XkEyXkFqcGc@._V1_.jpg', 'width': 8100, 'height': 12000}",2016.0,6360.0,"['Animation', 'Drama', 'Fantasy', 'Romance']","{'aggregateRating': 8.4, 'voteCount': 389863}","Two teenagers share a profound, magical connection upon discovering they are swapping bodies. Things manage to become even more complicated when the boy and girl decide to meet in person.",405631820,370000000,0,1.0963022162162162
tt10016180,movie,The Little Things,The Little Things,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmRjYmQ5Y2YtYTUyMy00OTg0LWE1YmEtZTI2NDYxYTBhYTYxXkEyXkFqcGc@._V1_.jpg', 'width': 996, 'height': 1482}",2021.0,7680.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 6.3, 'voteCount': 141420}",A deputy sheriff and a sergeant search for a serial killer who's terrorizing Los Angeles.,30842746,30000000,16,1.0280915333333334
tt0163651,movie,American Pie,American Pie,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_.jpg', 'width': 930, 'height': 1377}",1999.0,5700.0,['Comedy'],"{'aggregateRating': 7, 'voteCount': 467384}",Four teenage boys enter a pact to lose their virginity by prom night.,235483004,11000000,4,21.40754581818182
tt0417741,movie,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_.jpg', 'width': 1328, 'height': 2048}",2009.0,9180.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Mystery']","{'aggregateRating': 7.6, 'voteCount': 657886}","As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",941056063,250000000,15,3.764224252
tt0418279,movie,Transformers,Transformers,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjM3ZDA2YmItMzhiMi00ZGI3LTg3ZGQtOTk3Nzk0MDY0ZDZhXkEyXkFqcGc@._V1_.jpg', 'width': 1070, 'height': 1500}",2007.0,8640.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 7.1, 'voteCount': 716871}","An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager.",709709780,150000000,16,4.7313985333333335
tt0265086,movie,Black Hawk Down,Black Hawk Down,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTM3YTQ1M2MtNDEyNC00NzRlLWFmOTgtYjBhNDg2ODNjNTU0XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2001.0,8640.0,"['Action', 'Drama', 'History', 'War']","{'aggregateRating': 7.7, 'voteCount': 453678}","The story of one hundred and sixty elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily armed Somalis.",172989651,92000000,12,1.8803222934782609
tt30988739,movie,Black Bag,Black Bag,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzA1OWU4NDMtMDUxMC00NWI4LWJhYjUtYWQ0OGQ5MTc2NDRjXkEyXkFqcGc@._V1_.jpg', 'width': 8100, 'height': 12000}",2025.0,5580.0,"['Drama', 'Mystery', 'Romance', 'Thriller']","{'aggregateRating': 6.7, 'voteCount': 92428}","When intelligence agent Kathryn Woodhouse is suspected of betraying the nation, her husband - also a legendary agent - faces the ultimate test of whether to be loyal to his marriage, or his country.",43887905,50000000,12,0.8777581
tt2283362,movie,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjI5MzdmODctYjA4NS00ZmMxLWJlOWUtOGVhMjA0OGMxMWYzXkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}",2017.0,7140.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']","{'aggregateRating': 6.9, 'voteCount': 500779}","Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",962544585,90000000,22,10.694939833333333
tt0095497,movie,The Last Temptation of Christ,The Last Temptation of Christ,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjE2MWE2NDQtMjIzYy00OGY4LTk3YjktZTE2MWExYmEzMjM5XkEyXkFqcGc@._V1_.jpg', 'width': 981, 'height': 1500}",1988.0,9840.0,['Drama'],"{'aggregateRating': 7.5, 'voteCount': 67928}","The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross.",8866550,7000000,5,1.26665
tt0758752,movie,Love & Other Drugs,Love & Other Drugs,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgxOTczODEyMF5BMl5BanBnXkFtZTcwMDc0NDY4Mw@@._V1_.jpg', 'width': 1383, 'height': 2048}",2010.0,6720.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 6.7, 'voteCount': 250501}","In 1990s Pittsburgh, a medicine peddler starts a relationship with a young woman suffering from Parkinson's disease.",102820008,30000000,21,3.4273336
tt0293429,movie,Mortal Kombat,Mortal Kombat,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmRmN2I5M2EtNDA1Ny00N2ZmLWE3YWYtMjQ1NTFjY2Q4NWM5XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2021.0,6600.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.1, 'voteCount': 204611}",MMA fighter Cole Young seeks out Earth's greatest champions in order to stand against the enemies of Outworld in a high stakes battle for the universe.,84426031,55000000,4,1.5350187454545454
tt0490215,movie,Silence,Silence,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjY3OTk0NjA2NV5BMl5BanBnXkFtZTgwNTg3Mjc2MDI@._V1_.jpg', 'width': 1312, 'height': 2048}",2016.0,9660.0,"['Drama', 'History']","{'aggregateRating': 7.2, 'voteCount': 133528}","In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.",23824342,46000000,20,0.5179204782608695
tt1454029,movie,The Help,The Help,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_.jpg', 'width': 1382, 'height': 2048}",2011.0,8760.0,['Drama'],"{'aggregateRating': 8.1, 'voteCount': 527370}","An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",221802186,25000000,16,8.87208744
tt0054215,movie,Psycho,Psycho,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjZhMzFiZjItODA3ZC00MmRhLWIzMGYtMmVjOWUwYTA3MTRjXkEyXkFqcGc@._V1_.jpg', 'width': 1800, 'height': 2676}",1960.0,6540.0,"['Drama', 'Horror', 'Mystery', 'Thriller']","{'aggregateRating': 8.5, 'voteCount': 783433}",A secretary on the run for embezzlement takes refuge at a secluded California motel owned by a repressed man and his overbearing mother.,32267559,806947,3,39.98720981675376
tt1631867,movie,Edge of Tomorrow,Edge of Tomorrow,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc5OTk4MTM3M15BMl5BanBnXkFtZTgwODcxNjg3MDE@._V1_.jpg', 'width': 1382, 'height': 2048}",2014.0,6780.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 7.9, 'voteCount': 802301}",A man fighting in a war against aliens must relive the same day every time he dies until he can find a way to stop their power source with the help of an elite soldier.,381055527,178000000,21,2.1407613876404494
tt1485796,movie,The Greatest Showman,The Greatest Showman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI1NDYzNzY2Ml5BMl5BanBnXkFtZTgwODQwODczNTM@._V1_.jpg', 'width': 1401, 'height': 2048}",2017.0,6300.0,"['Biography', 'Drama', 'Musical']","{'aggregateRating': 7.5, 'voteCount': 345984}",Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,471876656,84000000,19,5.617579238095238
tt0119174,movie,The Game,The Game,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGUzNzQwNmMtNzI3Mi00ZDIwLWJlM2ItMTA5N2Q2ZDMxMjJiXkEyXkFqcGc@._V1_.jpg', 'width': 1458, 'height': 2190}",1997.0,7740.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 469164}",A mysterious game invades a man's ordered existence.,109423648,50000000,10,2.18847296
tt11214558,movie,The Smashing Machine,The Smashing Machine,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWYxZTM1ZGMtMjg5MC00NzcyLTk0ZTEtZWI0ZThkNDJiYjZmXkEyXkFqcGc@._V1_.jpg', 'width': 1923, 'height': 3000}",2025.0,7380.0,"['Action', 'Biography', 'Drama', 'History', 'Sport']","{'aggregateRating': 6.3, 'voteCount': 69320}","The story of mixed-martial arts and UFC champion, Mark Kerr.",21131147,40000000,16,0.528278675
tt1441395,movie,Under the Skin,Under the Skin,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU1MDEwMDg4Nl5BMl5BanBnXkFtZTgwOTk3NTcxMTE@._V1_.jpg', 'width': 680, 'height': 1007}",2013.0,6480.0,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.3, 'voteCount': 170117}","A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery.",7494387,13300000,8,0.5634877443609022
tt1074638,movie,Skyfall,Skyfall,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjAzMWNkODUtM2FlMi00NzgyLWJhMGUtMWEyNDYyZGFiN2RlXkEyXkFqcGc@._V1_.jpg', 'width': 691, 'height': 1024}",2012.0,8580.0,"['Action', 'Adventure', 'Thriller']","{'aggregateRating': 7.8, 'voteCount': 771156}","James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",1108594137,200000000,14,5.542970685
tt6166392,movie,Wonka,Wonka,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2Y1N2ZhNjctYjVhZC00MDg2LWFhNTItMzI3ZjAwZDhjYmFiXkEyXkFqcGc@._V1_.jpg', 'width': 1638, 'height': 2048}",2023.0,6960.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']","{'aggregateRating': 6.9, 'voteCount': 192622}","With dreams of opening a shop in a city renowned for its chocolate, a young and poor Willy Wonka discovers that the industry is run by a cartel of greedy chocolatiers.",634502312,125000000,9,5.076018496
tt0080339,movie,Airplane!,Airplane!,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGMxMDRhMjItMDNlZi00MDIzLWE5MDQtODljMDQ3MWM1Y2E4XkEyXkFqcGc@._V1_.jpg', 'width': 623, 'height': 931}",1980.0,5280.0,['Comedy'],"{'aggregateRating': 7.7, 'voteCount': 286733}","After the crew becomes sick with food poisoning, a neurotic ex-fighter pilot must safely land a commercial airplane full of passengers.",83455874,3500000,1,23.84453542857143
tt0309987,movie,The Dreamers,The Dreamers,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmY0Y2YwZTgtZDE2Ny00ZmYzLWFhOTItNDFhZjhjMjAzNWVhXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1184}",2003.0,6900.0,"['Drama', 'Romance']","{'aggregateRating': 7.1, 'voteCount': 141922}","In 1968 Paris, film-loving twins Theo and Isabelle befriend American student Matthew during student protests. While their parents travel, they pull him into a month of sensual exploration, until reality intrudes.",23783318,15000000,5,1.5855545333333334
tt27489557,movie,Abigail,Abigail,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmUxMDRiNjQtYjE0NS00OWZkLTlhZjktYjQ1MmNjNDlhNDdkXkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2024.0,6540.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']","{'aggregateRating': 6.5, 'voteCount': 117800}","After a group of criminals kidnap the ballerina daughter of a powerful underworld figure, they retreat to an isolated mansion, unaware that they're locked inside with no normal little girl.",42791449,28000000,3,1.5282660357142857
tt0114746,movie,12 Monkeys,Twelve Monkeys,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDQwNDY0M2MtOGFmNy00ZjI5LTkzN2ItMzg5M2IwZTZjY2MyXkEyXkFqcGc@._V1_.jpg', 'width': 1007, 'height': 1500}",1995.0,7740.0,"['Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 8, 'voteCount': 678761}","In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.",168839459,29000000,17,5.822050310344828
